setup,mae,mfe,mfe_mae_ratio
confluence_d1_h4_h1_long,0.0013838474253298893,0.0006534835064058158,0.4722222222222473
confluence_d1_h4_h1_long,0.0014551324994234878,0.0005820529997693452,0.3999999999999657
confluence_d1_h4_h1_long,0.001520925073849962,0.0005161261983462298,0.3393501805054371
confluence_d1_h4_h1_long,0.0014606155451226323,0.00154298108338135,1.056390977443556
confluence_d1_h4_h1_long,0.0009339684318670279,0.0026370873370362186,2.8235294117646035
confluence_d1_h4_h1_long,5.4840797165777724e-06,0.006197010079738494,1130.0000000010232
confluence_d1_h4_h1_long,0.0002296223805279376,0.014427939576510779,62.833333333356705
confluence_d1_h4_h1_long,0.0005847346015335149,0.013984447152561037,23.915887850463555
confluence_d1_h4_h1_long,0.0011415088671754186,0.013419556395453591,11.755980861243168
confluence_d1_h4_h1_long,0.0011142304709262116,0.01344723244813919,12.068627450980665
confluence_d1_h4_h1_long,0.0012287897240411344,0.013331003183930752,10.848888888888926
confluence_d1_h4_h1_long,0.0015723098760714687,0.012982475296172939,8.256944444444121
confluence_d1_h4_h1_long,0.0019864007945603725,0.012562347882082,6.3241758241756445
confluence_d1_h4_h1_long,0.00202452347301274,0.012523669462437203,6.185983827493214
confluence_d1_h4_h1_long,0.0021062051203702375,0.012440797084051746,5.90673575129513
confluence_d1_h4_h1_long,0.0016050137572608063,0.012949294667423695,8.068027210884212
confluence_d1_h4_h1_long,0.001174240976094688,0.013386347127478873,11.399999999999515
confluence_d1_h4_h1_long,0.0009559863867538526,0.013607783368022028,14.234285714285763
confluence_d1_h4_h1_long,0.0008031514131640491,0.013762846324899363,17.136054421768424
confluence_d1_h4_h1_long,0.0010487562406458987,0.013513661142488835,12.885416666666185
confluence_d1_h4_h1_long,0.00028425552385012183,0.014289306525850908,50.26923076923271
confluence_d1_h4_h1_long,0.00010388133471115772,0.01447231015686083,139.31578947364434
confluence_d1_h4_h1_long,0.0,0.014250496061571728,inf
confluence_d1_h4_h1_long,7.098045853382171e-05,0.01309862461711503,184.53846153830668
confluence_d1_h4_h1_long,0.0,0.012882939930563086,inf
confluence_d1_h4_h1_long,0.0005900663147922144,0.003118148599269179,5.284403669725159
confluence_d1_h4_h1_long,0.00018948929926852206,0.003307941767231414,17.45714285714776
confluence_d1_h4_h1_long,0.0008383952573873194,0.002385369732308552,2.845161290322717
confluence_d1_h4_h1_long,0.0004058507443302651,0.002819309837280928,6.946666666666716
confluence_d1_h4_h1_long,0.0011949627723136513,0.0020276517629756194,1.6968325791854926
confluence_d1_h4_h1_long,0.00047057550843784666,0.00236910428385986,5.034482758621446
confluence_d1_h4_h1_long,0.00036784394761460573,0.002472127706763549,6.720588235295977
confluence_d1_h4_h1_long,0.0004922005149173831,0.002347417840375666,4.769230769231692
confluence_d1_h4_h1_long,0.0017124952730807874,0.0011236562044190776,0.6561514195584404
confluence_d1_h4_h1_long,0.0017664217804667145,0.001679991356957595,0.951070336391412
confluence_d1_h4_h1_long,0.0015938364453665528,0.001853172544951502,1.1627118644067063
confluence_d1_h4_h1_long,0.0013024633310634015,0.0021455516283493993,1.6473029045644263
confluence_d1_h4_h1_long,0.0008866925826002113,0.0025627578301983755,2.8902439024392543
confluence_d1_h4_h1_long,0.0007516276252892267,0.002698289100858699,3.589928057554292
confluence_d1_h4_h1_long,0.0008434757689957477,0.0026061238503587133,3.089743589743657
confluence_d1_h4_h1_long,0.0013294494674095927,0.0021184723220509434,1.5934959349592632
confluence_d1_h4_h1_long,0.0016423821023571227,0.0018044592835107637,1.0986842105263022
confluence_d1_h4_h1_long,0.0021383559498674523,0.0013067730804744587,0.6111111111110664
confluence_d1_h4_h1_long,0.002606921565664159,0.0008365897363932482,0.32091097308488153
confluence_d1_h4_h1_long,0.0019820695614602753,0.0014635990494707477,0.7384196185286513
confluence_d1_h4_h1_long,0.0013942102447433017,0.0020534879573738886,1.4728682170542875
confluence_d1_h4_h1_long,0.0013348465196714372,0.0021130566364028613,1.5829959514169276
confluence_d1_h4_h1_long,0.0017610293919046618,0.0016854023628044073,0.9570552147238955
confluence_d1_h4_h1_long,0.0010919214032811598,0.002356820454606827,2.1584158415841284
confluence_d1_h4_h1_long,0.0005138190275299072,0.0029260641462490423,5.694736842104838
confluence_d1_h4_h1_long,0.0020467236221067557,0.001387883828183188,0.6781002638522324
confluence_d1_h4_h1_long,0.0020251660636172166,0.0014095155802775288,0.6959999999999733
confluence_d1_h4_h1_long,0.0024184449614830347,0.0010148831534794198,0.419642857142829
confluence_d1_h4_h1_long,0.0026983998488896085,0.0,0.0
confluence_d1_h4_h1_long,0.0014697379867831797,0.0010266552113558135,0.6985294117646487
confluence_d1_h4_h1_long,0.0018311061177308722,0.0006643836356368999,0.36283185840709864
confluence_d1_h4_h1_long,0.0010649109150666122,0.0014324943781351969,1.3451776649745313
confluence_d1_h4_h1_long,0.0006381379351370988,0.0018603343193825351,2.915254237287832
confluence_d1_h4_h1_long,0.0005676135902910801,0.001470389491039829,2.5904761904763287
confluence_d1_h4_h1_long,0.0013072460323462758,0.0007292488196972316,0.5578512396693671
confluence_d1_h4_h1_long,0.0014798492066063974,0.0003672618468950515,0.24817518248177423
confluence_d1_h4_h1_long,0.0008322794729617064,0.0010160294864728155,1.2207792207793204
confluence_d1_h4_h1_long,0.0014648648648648845,0.0012000000000000149,0.8191881918819179
confluence_d1_h4_h1_long,0.0013299094472226172,0.0013353155831869318,1.0040650406504028
confluence_d1_h4_h1_long,0.0011085035742480855,0.0015573123384559407,1.4048780487805723
confluence_d1_h4_h1_long,0.0024332873712385435,0.0015518966123233128,0.6377777777778041
confluence_d1_h4_h1_long,0.002972410625016889,0.0010106196125058062,0.3400000000000215
confluence_d1_h4_h1_long,0.002891579288725617,0.0010917738622851485,0.3775700934579309
confluence_d1_h4_h1_long,0.004088201461383596,0.000297029168264299,0.07265521796564633
confluence_d1_h4_h1_long,0.004088201461383596,0.00010801060664147396,0.02642007926021318
confluence_d1_h4_h1_long,0.003711567448419001,0.0004862315434609224,0.13100436681220495
confluence_d1_h4_h1_long,0.003765389747551431,0.00043218246743772766,0.11477761836441197
confluence_d1_h4_h1_long,0.00376000777932646,0.0001674716108607746,0.044540229885049396
confluence_d1_h4_h1_long,0.003663122406639112,9.725103734430989e-05,0.026548672566346753
confluence_d1_h4_h1_long,0.0031353046110601554,0.000805448943186123,0.25689655172413145
confluence_d1_h4_h1_long,0.003226904927921661,0.0012215753998497305,0.3785594639865964
confluence_d1_h4_h1_long,0.0031999654057794365,0.001248635149890242,0.3902027027026887
confluence_d1_h4_h1_long,0.003076024846063637,0.0016326177566102001,0.5307557117750357
confluence_d1_h4_h1_long,0.0030221280322649444,0.0017732701155328582,0.586762075134148
confluence_d1_h4_h1_long,0.0030113479701785527,0.001821946617504685,0.6050269299820094
confluence_d1_h4_h1_long,0.0031460819927349093,0.0016865594187856182,0.5360824742267704
confluence_d1_h4_h1_long,0.003124526996345817,0.0017190304235949554,0.5501730103805754
confluence_d1_h4_h1_long,0.0026986247289207173,0.002147002038840742,0.7955911823647336
confluence_d1_h4_h1_long,0.0027633421839597058,0.002081970138599677,0.75342465753421
confluence_d1_h4_h1_long,0.0021481870275476727,0.0027001141731644415,1.2569269521410515
confluence_d1_h4_h1_long,0.0009967821272631535,0.003857113448974447,3.869565217390939
confluence_d1_h4_h1_long,0.002029385502069973,0.002819492924209236,1.389333333333343
confluence_d1_h4_h1_long,0.0009534850963778353,0.0039006208488184617,4.090909090909138
confluence_d1_h4_h1_long,0.00034068970738545477,0.0033203727037242644,9.746031746029855
confluence_d1_h4_h1_long,0.0013505775069419684,0.0023121886918846353,1.711999999999989
confluence_d1_h4_h1_long,0.001129332937076241,0.0025396482317022765,2.2488038277509523
confluence_d1_h4_h1_long,0.0018628409133860215,0.003007543155814459,1.6144927536231486
confluence_d1_h4_h1_long,0.0016310394365892816,0.004034392248782136,2.4735099337748583
confluence_d1_h4_h1_long,0.0017604302794008008,0.005545895389400688,3.150306748466261
confluence_d1_h4_h1_long,0.0022184199020873264,0.005748460330226033,2.5912408759122956
confluence_d1_h4_h1_long,0.0022668883179688924,0.005721194326302332,2.523809523809475
confluence_d1_h4_h1_long,0.00156633143573185,0.0064273600293821434,4.1034482758618935
confluence_d1_h4_h1_long,0.0006433301797540503,0.007357751047438789,11.436974789915357
confluence_d1_h4_h1_long,0.00037849090270082754,0.007521154937954448,19.87142857142707
confluence_d1_h4_h1_long,0.0001460232988285588,0.007755459648895046,53.11111111111439
confluence_d1_h4_h1_long,0.00023785198038805256,0.007281514035969598,30.613636363632114
confluence_d1_h4_h1_long,5.405551501399304e-05,0.007248844563366498,134.0999999998156
confluence_d1_h4_h1_long,5.404558204384667e-06,0.007063757573137149,1307.0000000011823
confluence_d1_h4_h1_long,0.00045917154648984223,0.00659046219667658,14.352941176468072
confluence_d1_h4_h1_long,4.3173698582784076e-05,0.005601787391121265,129.75000000011653
confluence_d1_h4_h1_long,0.00016179833455590774,0.004961815593044731,30.66666666664747
confluence_d1_h4_h1_long,2.157078452941372e-05,0.004853426519122501,225.00000000020466
confluence_d1_h4_h1_long,4.852850780226151e-05,0.004734225538936025,97.55555555564398
confluence_d1_h4_h1_long,0.0003449892999412979,0.004436346778931822,12.859374999997664
confluence_d1_h4_h1_long,0.00040426036523576463,0.004376792220952486,10.826666666666522
confluence_d1_h4_h1_long,9.703713287621494e-05,0.004528399534221688,46.6666666666494
confluence_d1_h4_h1_long,5.9236601757780094e-05,0.00344649319317587,58.1818181817496
confluence_d1_h4_h1_long,0.0007573926355652683,0.0019552547471328513,2.581560283687703
confluence_d1_h4_h1_long,0.0006231868486086181,0.0020898248630062707,3.3534482758617226
confluence_d1_h4_h1_long,0.00065003088989768,0.002062907948104928,3.1735537190081016
confluence_d1_h4_h1_long,0.0004996856815874227,0.002213661299075254,4.4301075268813
confluence_d1_h4_h1_long,0.00026333750732239985,0.0024506510885512383,9.306122448979309
confluence_d1_h4_h1_long,0.00034392330510301576,0.0023698465242250194,6.890624999998695
confluence_d1_h4_h1_long,0.00040301130043686424,0.002310598122504664,5.733333333333273
confluence_d1_h4_h1_long,0.0006661366224724462,0.002046758493241907,3.0725806451612234
confluence_d1_h4_h1_long,0.0005856027679132223,0.00212751097333629,3.633027522936086
confluence_d1_h4_h1_long,0.0005429377771804816,0.0009353581507861896,1.7227722772277474
confluence_d1_h4_h1_long,0.0004730877577790045,0.0010053114852805831,2.1250000000004197
confluence_d1_h4_h1_long,0.00013982253293895718,0.001339069642376988,9.576923076923448
confluence_d1_h4_h1_long,3.226691189516773e-05,0.0013444546622998778,41.66666666670456
confluence_d1_h4_h1_long,0.0001398082476111561,0.0012367652673294766,8.84615384615398
confluence_d1_h4_h1_long,0.0004408009676118459,0.0009353581507861896,2.121951219512371
confluence_d1_h4_h1_long,0.0005052758322268298,0.0008707945193698664,1.7234042553195914
confluence_d1_h4_h1_long,0.00038706555922910906,0.0009891675402520861,2.555555555555345
confluence_d1_h4_h1_long,0.0003279499365604503,0.0010483645512999965,3.1967213114760087
confluence_d1_h4_h1_long,6.990901073365837e-05,0.0013067607390996063,18.692307692325183
confluence_d1_h4_h1_long,0.0007146887342487195,0.0005588543485853804,0.7819548872179268
confluence_d1_h4_h1_long,0.0007200584644485348,0.0005534777749118588,0.7686567164178066
confluence_d1_h4_h1_long,0.0011281709662516446,0.0003062178336968209,0.2714285714285235
confluence_d1_h4_h1_long,0.0010369375419745138,0.0003599731363331486,0.3471502590673837
confluence_d1_h4_h1_long,0.0008275743473447566,0.0005696290962244193,0.6883116883118168
confluence_d1_h4_h1_long,0.0009671595598349138,0.00042984869326007026,0.4444444444445567
confluence_d1_h4_h1_long,0.0006181831864923553,0.0008762074730284575,1.417391304348089
confluence_d1_h4_h1_long,0.000983358141184397,0.0005104864667351142,0.5191256830601547
confluence_d1_h4_h1_long,0.001504227955002193,0.0002686121348218027,0.17857142857141697
confluence_d1_h4_h1_long,0.0016277108369012108,0.00022025130136291604,0.13531353135316354
confluence_d1_h4_h1_long,0.0008440633316308359,0.0010053493185667689,1.1910828025478946
confluence_d1_h4_h1_long,0.001144785849801883,0.0007040701705355625,0.6150234741785191
confluence_d1_h4_h1_long,0.0008279480865796946,0.005849399468822974,7.064935064935303
confluence_d1_h4_h1_long,0.0004141454887723447,0.006298238537044527,15.207792207792615
confluence_d1_h4_h1_long,0.00022045499760717848,0.006006054447007497,27.24390243903424
confluence_d1_h4_h1_long,0.0004623059390185675,0.006477658796714378,14.011627906978322
confluence_d1_h4_h1_long,0.00020960304408118626,0.006916900454677313,32.99999999999125
confluence_d1_h4_h1_long,0.00026841170060285267,0.006372093772311786,23.740000000000236
confluence_d1_h4_h1_long,4.832474226811937e-05,0.006593642611683834,136.44444444422354
confluence_d1_h4_h1_long,0.00030060012668145264,0.006301866941501073,20.964285714287776
confluence_d1_h4_h1_long,0.0005419472540444777,0.005918493279317453,10.920792079207992
confluence_d1_h4_h1_long,0.0003540449637104351,0.0056378978312063765,15.924242424240436
confluence_d1_h4_h1_long,0.00011250582619459029,0.004344867859228493,38.61904761904153
confluence_d1_h4_h1_long,0.00020883981450745936,0.0038662140019063472,18.512820512815832
confluence_d1_h4_h1_long,0.0005298991585843712,0.003425610722161609,6.464646464646497
confluence_d1_h4_h1_long,0.0008988908329187004,0.0030551587237890583,3.3988095238094167
confluence_d1_h4_h1_long,0.001150077028414975,0.0028029784320438254,2.4372093023254826
confluence_d1_h4_h1_long,0.0012676101537178513,0.0028186943080560005,2.223628691983004
confluence_d1_h4_h1_long,0.0013423895603807846,0.0027436089421329067,2.0438247011952697
confluence_d1_h4_h1_long,0.001555983317292312,0.002529141268313559,1.6254295532645653
confluence_d1_h4_h1_long,0.001630719548317394,0.002454099254681045,1.5049180327869554
confluence_d1_h4_h1_long,0.0015826761128191612,0.002502339259457326,1.5810810810810834
confluence_d1_h4_h1_long,0.0026705264675878203,0.0014100379748864225,0.52800000000002
confluence_d1_h4_h1_long,0.0030113245022505377,0.0010678455681739306,0.3546099290780079
confluence_d1_h4_h1_long,0.0034689052668655505,0.0006083926160349346,0.1753846153846308
confluence_d1_h4_h1_long,0.002920822742903537,0.0011587176146436663,0.3967093235831922
confluence_d1_h4_h1_long,0.002686506580071768,0.0013939924799180308,0.5188866799205053
confluence_d1_h4_h1_long,0.0020895681915348878,0.0019933732364258326,0.9539641943733861
confluence_d1_h4_h1_long,0.0019348873008322785,0.0021486870025816214,1.1104972375690194
confluence_d1_h4_h1_long,0.002750421909380322,0.0022964687787058354,0.834951456310656
confluence_d1_h4_h1_long,0.002436092635627826,0.0027940272991959923,1.146929824561421
confluence_d1_h4_h1_long,0.001336512450949993,0.0034963165716851625,2.6159999999999854
confluence_d1_h4_h1_long,0.002147367071568209,0.002681537984893637,1.248756218905474
confluence_d1_h4_h1_long,0.002499038831218796,0.0023281643812208446,0.9316239316238977
confluence_d1_h4_h1_long,0.0030739673390970173,0.0017504536236524564,0.5694444444444406
confluence_d1_h4_h1_long,0.0022166553608341517,0.0026119143890309597,1.1783132530119917
confluence_d1_h4_h1_long,0.0010214176849648823,0.003812936174763968,3.732984293193496
confluence_d1_h4_h1_long,0.0006470069245782618,0.0037055851134934824,5.72727272727242
confluence_d1_h4_h1_long,0.0016772787487713521,0.0026708260330755096,1.5923566878981537
confluence_d1_h4_h1_long,0.0009301430495862516,0.00342121581457003,3.678160919540132
confluence_d1_h4_h1_long,0.0009886756555989164,0.003147729519717331,3.1837837837834804
confluence_d1_h4_h1_long,0.0007323422657708133,0.0034051242576347432,4.649635036495869
confluence_d1_h4_h1_long,0.0002246277597125154,0.003914940954988842,17.428571428568258
confluence_d1_h4_h1_long,0.0008658286300666425,0.0032281511886437294,3.728395061728624
confluence_d1_h4_h1_long,0.00015510343794790857,0.00393641828723012,25.379310344830422
confluence_d1_h4_h1_long,0.00011224544336952075,0.003303223047730951,29.42857142856555
confluence_d1_h4_h1_long,0.001105320489544809,0.0023067558042674644,2.086956521739164
confluence_d1_h4_h1_long,0.001313295785174725,0.002098070095827796,1.5975609756096658
confluence_d1_h4_h1_long,0.001179988253510618,0.002231832986277877,1.8914027149320214
confluence_d1_h4_h1_long,0.002569967635469785,0.00019194779020101198,0.07468879668047815
confluence_d1_h4_h1_long,0.002197556019009868,0.000496050266427032,0.2257281553398273
confluence_d1_h4_h1_long,0.002623146602971751,0.0,0.0
confluence_d1_h4_h1_long,0.0018781246498524615,0.00020275209288173778,0.10795454545451243
confluence_d1_h4_h1_long,0.0013985939326645834,0.0008647794545484294,0.6183206106870938
confluence_d1_h4_h1_long,0.001462557981883502,0.0009714801193532378,0.6642335766423103
confluence_d1_h4_h1_long,0.00013896683503032732,0.002298297656270854,16.53846153846194
confluence_d1_h4_h1_long,0.00017102787754400564,0.0022500855139387915,13.156250000002732
confluence_d1_h4_h1_long,0.0005609333931663258,0.0018003290809239325,3.2095238095231493
confluence_d1_h4_h1_long,0.0004434566107092926,0.0019180834125855754,4.3253012048183725
confluence_d1_h4_h1_long,9.619187071815978e-05,0.0021322531342517926,22.166666666658877
confluence_d1_h4_h1_long,0.0006622799521449373,0.0017678601948385815,2.6693548387097974
confluence_d1_h4_h1_long,3.74101488390368e-05,0.0023942495256927656,63.99999999985058
confluence_d1_h4_h1_long,2.6704979410436586e-05,0.0017732106328546896,66.40000000006367
confluence_d1_h4_h1_long,0.0002829292249874405,0.0012651740815477395,4.471698113208
confluence_d1_h4_h1_long,0.00022950959670351432,0.001104848523666263,4.813953488374307
confluence_d1_h4_h1_long,0.0003042109195708685,0.0010300474995997564,3.3859649122811915
confluence_d1_h4_h1_long,0.00040023907614148183,0.0014088415480179482,3.5199999999998304
confluence_d1_h4_h1_long,0.00017614467349178913,0.0016333415178332847,9.272727272729151
confluence_d1_h4_h1_long,0.00034689237797386224,0.0014622847933055156,4.2153846153855135
confluence_d1_h4_h1_long,0.0006562239911221915,0.001328453445442716,2.0243902439027908
confluence_d1_h4_h1_long,0.0004589138682703216,0.001830319265310948,3.9883720930237936
confluence_d1_h4_h1_long,0.0003522273040201167,0.002593673784148772,7.3636363636381805
confluence_d1_h4_h1_long,0.0005549123078482548,0.002390391479961806,4.307692307692475
confluence_d1_h4_h1_long,0.00034169598667390993,0.0026267878975553107,7.687499999998911
confluence_d1_h4_h1_long,0.0002562760947794521,0.002642847227413024,10.312499999999705
confluence_d1_h4_h1_long,0.0004003736821032964,0.0024983317763246035,6.240000000000085
confluence_d1_h4_h1_long,0.0003416722722274363,0.0025572034124517994,7.484374999998773
confluence_d1_h4_h1_long,0.00017086532608576177,0.0037269999252464298,21.812500000004395
confluence_d1_h4_h1_long,6.939402997815783e-05,0.004345133877097888,62.61538461544234
confluence_d1_h4_h1_long,3.7367212939698036e-05,0.005183366252068561,138.7142857144124
confluence_d1_h4_h1_long,6.404884792128976e-05,0.0050385093698127395,78.66666666673866
confluence_d1_h4_h1_long,3.2016904925771706e-05,0.0051440493914120524,160.66666666681445
confluence_d1_h4_h1_long,3.200409652432601e-05,0.0053393501034799075,166.83333333348494
confluence_d1_h4_h1_long,0.0001440023040368549,0.005269417644015575,36.59259259259462
confluence_d1_h4_h1_long,0.000495603517186285,0.004449773514521667,8.9784946236552
confluence_d1_h4_h1_long,0.0003357850975376341,0.004610382688412676,13.730158730156134
confluence_d1_h4_h1_long,0.00039439111873837966,0.004551486694629333,11.540540540540349
confluence_d1_h4_h1_long,0.0005648422970964829,0.0043801921529549245,7.754716981130623
confluence_d1_h4_h1_long,0.0007991177739775288,0.005343434181996395,6.686666666666649
confluence_d1_h4_h1_long,0.0011184073878797319,0.005549430943669466,4.961904761904367
confluence_d1_h4_h1_long,0.0007405592021141101,0.005929801380956377,8.007194244603655
confluence_d1_h4_h1_long,0.0004902770598298274,0.00665071489856062,13.565217391303294
confluence_d1_h4_h1_long,0.0002825009327860843,0.00685997548105118,24.283018867926
confluence_d1_h4_h1_long,2.132582664245705e-05,0.007149483381849511,335.2499999983956
confluence_d1_h4_h1_long,0.0007137948851801896,0.006525363689147654,9.141791044776678
confluence_d1_h4_h1_long,9.590537336485937e-05,0.006910514958574221,72.05555555562123
confluence_d1_h4_h1_long,6.391954659729134e-05,0.007760898282694936,121.41666666677845
confluence_d1_h4_h1_long,0.00012235799822315875,0.007123363461773697,58.21739130434266
confluence_d1_h4_h1_long,2.6578920789476088e-05,0.006580940787480202,247.60000000022282
confluence_d1_h4_h1_long,0.0007166746297181804,0.0187715665976535,26.192592592589868
confluence_d1_h4_h1_long,0.00017528204474480773,0.019323517538827564,110.24242424237222
confluence_d1_h4_h1_long,0.0,0.018852698362135326,inf
confluence_d1_h4_h1_long,0.000439965862889636,0.01725408293621553,39.21686746988291
confluence_d1_h4_h1_long,0.00042917317932548044,0.01680133520544681,39.148148148150824
confluence_d1_h4_h1_long,0.00045035737182041677,0.01677978584182381,37.258823529405596
confluence_d1_h4_h1_long,0.00010596138767035702,0.01769555174094565,166.9999999999625
confluence_d1_h4_h1_long,0.003671837318936492,0.001032055969588064,0.2810734463276788
confluence_d1_h4_h1_long,0.003868151013445214,0.0008348154331966832,0.2158176943699892
confluence_d1_h4_h1_long,0.0038733161185950426,0.0008296259424032897,0.21419009370818348
confluence_d1_h4_h1_long,0.0035581466516595834,0.0011462833965258984,0.3221574344023317
confluence_d1_h4_h1_long,0.0035167981575713343,0.0011878271063182875,0.33775811209437995
confluence_d1_h4_h1_long,0.0036046596060288817,0.0010995508438534684,0.3050359712230366
confluence_d1_h4_h1_long,0.0037131922043708225,0.0009957163453061686,0.2681564245810127
confluence_d1_h4_h1_long,0.003764857184343168,0.0009438071729345992,0.25068870523418263
confluence_d1_h4_h1_long,0.003873336202471275,0.0008348154331966832,0.2155287817938583
confluence_d1_h4_h1_long,0.0039869555524448255,0.0007206590660466407,0.1807542262678921
confluence_d1_h4_h1_long,0.004443131033481578,0.0007050943063635421,0.15869311551926923
confluence_d1_h4_h1_long,0.0008699321244576326,0.0035161927186160265,4.041916167664494
confluence_d1_h4_h1_long,9.383308137416654e-05,0.004243340457696971,45.22222222220678
confluence_d1_h4_h1_long,0.0007656250000000142,0.003354166666666695,4.380952380952336
confluence_d1_h4_h1_long,0.0007396025938175852,0.0033802963618844288,4.57042253521104
confluence_d1_h4_h1_long,0.0007083628484520851,0.003395974832284669,4.7941176470583615
confluence_d1_h4_h1_long,0.0002032361447667214,0.005200760832747084,25.589743589737072
confluence_d1_h4_h1_long,0.0003334722801167674,0.005069820758649446,15.20312499999765
confluence_d1_h4_h1_long,7.817671063677065e-05,0.005316016323297205,67.99999999995907
confluence_d1_h4_h1_long,0.00019279468928797182,0.005101243265212524,26.459459459450905
confluence_d1_h4_h1_long,0.0007810750717287274,0.004426092073129455,5.666666666666666
confluence_d1_h4_h1_long,0.0020126898273350796,0.00318805908050765,1.5839793281654475
confluence_d1_h4_h1_long,0.0019971187401508854,0.004384299734237617,2.1953125000000635
confluence_d1_h4_h1_long,0.0020490204746029775,0.004477681798561592,2.185279187817387
confluence_d1_h4_h1_long,0.0021839397232636614,0.004341880164107423,1.988095238095195
confluence_d1_h4_h1_long,0.002505523066926543,0.004018193632228729,1.6037344398340496
confluence_d1_h4_h1_long,0.0026092154162010352,0.003913823124301553,1.5
confluence_d1_h4_h1_long,0.0026766038834143404,0.0038459939295663855,1.4368932038835507
confluence_d1_h4_h1_long,0.0022825114905475285,0.004242663727304911,1.858769931662943
confluence_d1_h4_h1_long,0.002038640559585951,0.004488129599292774,2.201530612245013
confluence_d1_h4_h1_long,0.002754348492643787,0.0037677408625787978,1.3679245283018986
confluence_d1_h4_h1_long,0.0031791382042024316,0.0033401729825199675,1.050653594771271
confluence_d1_h4_h1_long,0.002889077106142378,0.003632131110060332,1.2571942446043305
confluence_d1_h4_h1_long,0.002598847151403637,0.003924259198619468,1.509999999999991
confluence_d1_h4_h1_long,0.0034276277180827664,0.0030900583216049845,0.9015151515151709
confluence_d1_h4_h1_long,0.0040534789333277685,0.002460113974900614,0.6069142125480208
confluence_d1_h4_h1_long,0.00042160929830676783,0.005345589498284925,12.679012345679842
confluence_d1_h4_h1_long,0.001901891498648972,0.0036790688006651043,1.9344262295081336
confluence_d1_h4_h1_long,0.0026844452752205826,0.002892139300382643,1.0773694390715394
confluence_d1_h4_h1_long,0.0012739250932045432,0.004310546539863437,3.3836734693876775
confluence_d1_h4_h1_long,0.002212987012987008,0.003366233766233776,1.5211267605633878
confluence_d1_h4_h1_long,0.0002548605548677231,0.004608294930875643,18.08163265306954
confluence_d1_h4_h1_long,0.004227770486530837,0.0016132964678662986,0.38159509202452335
confluence_d1_h4_h1_long,0.00403774094103236,0.0004930403462700436,0.12210796915167722
confluence_d1_h4_h1_long,0.0034170812517526445,0.0006854935033912006,0.2006079027355894
confluence_d1_h4_h1_long,0.0028319191058410517,0.001200318006328921,0.42385321100916074
confluence_d1_h4_h1_long,0.0025364880036592525,0.001496943739864382,0.5901639344261921
confluence_d1_h4_h1_long,0.003184134388132014,0.0008466784751475878,0.265905383360498
confluence_d1_h4_h1_long,0.0029148156807731937,0.0011170862234691312,0.3832442067735855
confluence_d1_h4_h1_long,0.003530926764424851,0.00049848377850706,0.1411764705882416
confluence_d1_h4_h1_long,0.0029717990814439343,0.0010598723996757848,0.35664335664334856
confluence_d1_h4_h1_long,0.003996387680745739,0.0,0.0
confluence_d1_h4_h1_long,0.003660265096646551,2.5959326926665888e-05,0.00709219858158613
confluence_d1_h4_h1_long,0.0029562587999356037,0.00022860349243792872,0.07732864674869075
confluence_d1_h4_h1_long,0.0026038824354876386,0.0005093422728099676,0.19560878243513372
confluence_d1_h4_h1_long,0.0023757414444715596,0.0007381953722428522,0.3107221006564754
confluence_d1_h4_h1_long,0.002572778444794435,0.0005405433500173928,0.2101010101010008
confluence_d1_h4_h1_long,0.002919996259079587,0.00019224174659414694,0.06583629893236354
confluence_d1_h4_h1_long,0.0023757414444715596,0.0007381953722428522,0.3107221006564754
confluence_d1_h4_h1_long,0.0016127857492170895,0.0015035325210441864,0.9322580645160469
confluence_d1_h4_h1_long,0.0009110834604511685,0.002321961276349854,2.5485714285714494
confluence_d1_h4_h1_long,0.00034901104854382834,0.0029796167129410313,8.537313432834935
confluence_d1_h4_h1_long,4.158955270432284e-05,0.0099451017904303,239.12500000021885
confluence_d1_h4_h1_long,0.0004468623508076777,0.00943607010542838,21.116279069769995
confluence_d1_h4_h1_long,0.0005091834879069016,0.009373132777388077,18.408163265305742
confluence_d1_h4_h1_long,0.000742818554880181,0.009137187678562229,12.30069930070081
confluence_d1_h4_h1_long,0.0005714968541695419,0.009310203297017344,16.290909090910503
confluence_d1_h4_h1_long,0.00021308885285427554,0.009672155003950007,45.39024390245545
confluence_d1_h4_h1_long,0.00019750006496706518,0.009687897923650685,49.052631578962895
confluence_d1_h4_h1_long,0.0008051027934469591,0.009074287613883103,11.27096774193583
confluence_d1_h4_h1_long,0.0006649523364243086,0.009215823787630853,13.859375000000302
confluence_d1_h4_h1_long,0.0004884106390384687,0.009394111014699162,19.234042553195188
confluence_d1_h4_h1_long,0.0,0.009058563822880174,inf
confluence_d1_h4_h1_long,0.0002596080956188538,0.008676102555582111,33.420000000000066
confluence_d1_h4_h1_long,0.0003011078692983809,0.008550425185077523,28.39655172414154
confluence_d1_h4_h1_long,0.0002698145025295015,0.0080114152289532,29.692307692308834
confluence_d1_h4_h1_long,0.0002542469620082444,0.008006184946504397,31.48979591836689
confluence_d1_h4_h1_long,0.00014516722746147766,0.007196146847019721,49.57142857143379
confluence_d1_h4_h1_long,8.289468230617247e-05,0.006491689808098796,78.31249999995977
confluence_d1_h4_h1_long,0.0001601810562648596,0.0022063648717776385,13.774193548389462
confluence_d1_h4_h1_long,0.0005629903568532032,0.0018026021517594788,3.20183486238557
